"","Y","id","Organization.Name","ind_f_AdministrativeServices","ind_f_Advertising","ind_f_AgricultureandFarming","ind_f_Apps","ind_f_ArtificialIntelligence","ind_f_Biotechnology","ind_f_ClothingandApparel","ind_f_CommerceandShopping","ind_f_CommunityandLifestyle","ind_f_ConsumerElectronics","ind_f_ConsumerGoods","ind_f_ContentandPublishing","ind_f_DataandAnalytics","ind_f_Design","ind_f_Education","ind_f_Energy","ind_f_Events","ind_f_FinancialServices","ind_f_FoodandBeverage","ind_f_Gaming","ind_f_GovernmentandMilitary","ind_f_Hardware","ind_f_HealthCare","ind_f_InformationTechnology","ind_f_InternetServices","ind_f_Manufacturing","ind_f_MediaandEntertainment","ind_f_Mobile","ind_f_NA","ind_f_NaturalResources","ind_f_NavigationandMapping","ind_f_ProfessionalServices","ind_f_RealEstate","ind_f_SalesandMarketing","ind_f_ScienceandEngineering","ind_f_Software","ind_f_Sports","ind_f_Sustainability","ind_f_Transportation","ind_f_TravelandTourism","Latitude..generated.","Longitude..generated.","rev_.100Mto.500M","rev_.10B.","rev_.10Mto.50M","rev_.1Bto.10B","rev_.1Mto.10M","rev_.500Mto.1B","rev_.50Mto.100M","rev_Lessthan.1M","rev_NA","Days_Founded","nof_1","nof_2","nof_3","nof_4","nof_5","nof_6","nof_7","nof_8","nof_9","nof_NA","noe","noe_1.10","noe_10001.","noe_1001.5000","noe_101.250","noe_11.50","noe_251.500","noe_5001.10000","noe_501.1000","noe_51.100","noe_NA","Number_of_Funding_Rounds","category_.500Mto.1B","category_.100Mto.500M","category_.10Mto.50M","category_.1Bto.10B","category_.50Mto.100M","category_.1Mto.10M","category_Lessthan.1M","category_NA","category_1to5","category_5to10","category_10to15","category_15to20","category_20.","category_NA.1","IPO_Status_Delisted","IPO_Status_Private","IPO_Status_Public","Acquisition_Status_MadeAcquisitions","Acquisition_Status_WasAcquired","Acquisition_Status_NAs","Lead_Investors_1","Lead_Investors_2","Lead_Investors_3","Lead_Investors_4","Lead_Investors_5","Lead_Investors_6","Lead_Investors_7","Lead_Investors_8","Lead_Investors_9","Lead_Investors_NA","Funding_Status_Early.Stage.Venture","Funding_Status_IPO","Funding_Status_Late.Stage.Venture","Funding_Status_M.A","Funding_Status_Private.Equity","Funding_Status_Seed","Days_after_Last_Funding","Last_Funding_Amount","Last_Funding_Type_Angel","Last_Funding_Type_Convertible.Note","Last_Funding_Type_Corporate.Round","Last_Funding_Type_Debt.Financing","Last_Funding_Type_Equity.Crowdfunding","Last_Funding_Type_Grant","Last_Funding_Type_Initial.Coin.Offering","Last_Funding_Type_Non.equity.Assistance","Last_Funding_Type_Post.IPO.Debt","Last_Funding_Type_Post.IPO.Equity","Last_Funding_Type_Pre.Seed","Last_Funding_Type_Private.Equity","Last_Funding_Type_Product.Crowdfunding","Last_Funding_Type_Secondary.Market","Last_Funding_Type_Seed","Last_Funding_Type_Series.A","Last_Funding_Type_Series.B","Last_Funding_Type_Series.C","Last_Funding_Type_Series.D","Last_Funding_Type_Series.E","Last_Funding_Type_Series.F","Last_Funding_Type_Series.H","Last_Funding_Type_Undisclosed","Last_Funding_Type_Venture...Series.Unknown","Patents_0to10","Patents_10to100","Patents_100.","Patents_NA","Trademarks_0to10","Trademarks_10to100","Trademarks_100.","Trademarks_NA"
"548",0,548,"Brighter.com",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","1","0","0","0","0","0",0,"3389",1,0,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,4,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1453,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"74",1,74,"Soothe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0888,-118.3793,"0","0","0","0","1","0","0","0",0,"2599",0,1,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,5,"0","0","0","0","1","0","0",0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,711,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1779",0,1779,"Branchpoint Technologies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.427,-117.6124,"0","0","0","0","1","0","0","0",0,"2658",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,4,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,956,506.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"1344",0,1344,"ImmunGene",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1706,-118.8376,"0","0","0","0","1","0","0","0",0,"4850",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2348,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1691",0,1691,"Noble Iron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"3389",1,0,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,1,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2048,5508.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"1123",0,1123,"Thematic",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","0","0","0","1",0,"1411",0,0,1,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,115,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"539",0,539,"DMarket",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","1","0","0","0","0","0",0,"1077",0,0,1,0,0,0,0,0,0,0,"101-250",0,0,0,1,0,0,0,0,0,0,1,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,859,19000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"886",0,886,"Tenzo Tea",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"1381",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,954,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"731",0,731,"Sambazon",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.427,-117.6124,"0","0","0","0","0","0","1","0",0,"7407",0,0,1,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,7,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1458,19022.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"1774",0,1774,"Design Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5225,-117.7076,"0","0","0","0","1","0","0","0",0,"1563",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1487,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"663",0,663,"DreamHost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","1","0",0,"8238",0,0,0,1,0,0,0,0,0,0,"501-1000",0,0,0,0,0,0,0,1,0,0,2,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,530,18000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"455",0,455,"NantCell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0211,-118.3965,"1","0","0","0","0","0","0","0",0,"2293",1,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,3,"0","1","0","0","0","0","0",0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,480,30000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"796",0,796,"Spotlite",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"1197",0,0,0,0,0,0,0,0,0,1,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,849,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"453",0,453,"Shipsi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.995,-118.4669,"0","0","0","0","1","0","0","0",0,"1197",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,6,"0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,411,24659.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"308",1,308,"Bambee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"1411",1,0,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,3,"0","0","1","0","0","0","0",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,409,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"91",1,91,"FloQast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1509,-118.449,"0","0","0","0","1","0","0","0",0,"2658",0,1,0,0,0,0,0,0,0,0,"101-250",0,0,0,1,0,0,0,0,0,0,7,"0","1","0","0","0","0","0",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,82,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1319",0,1319,"Capsul Jewelry",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"1197",1,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1659",0,1659,"Somabar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"2293",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,3,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1228,1500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1493",0,1493,"Assemble",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"1197",1,0,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,408,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1754",0,1754,"DanceOn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"3754",0,0,1,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2197,24659.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"685",0,685,"truBrain",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","0","0","0","1",0,"2708",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,4,"0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,106,1069.177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1884",0,1884,"Webalo",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"7407",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3504,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"1498",0,1498,"WeGet",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"498",0,0,0,0,0,0,0,0,0,1,"NA",0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,415,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1619",0,1619,"nuvoTV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1423,-118.2484,"0","0","0","0","1","0","0","0",0,"8502",1,0,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,2,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2784,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1632",0,1632,"Mattel",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9122,-118.383,"0","0","0","1","0","0","0","0",0,"27495",0,1,0,0,0,0,0,0,0,0,"10001+",0,1,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA",1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1037,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"794",0,794,"Network Next",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","1","0","0","0",0,"978",0,0,0,1,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,4,"0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,445,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1906",0,1906,"Crateful",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.98,-118.46,"0","0","0","0","0","0","0","1",0,"1928",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,3,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,653,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"612",0,612,"Targus",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8348,-117.9117,"0","0","0","0","0","0","1","0",0,"13616",0,0,0,0,0,0,0,0,0,1,"501-1000",0,0,0,0,0,0,0,1,0,0,2,"0","0","0","0","1","0","0",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,520,31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"1097",0,1097,"Capture Technologies",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"681",0,0,1,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"1720",0,1720,"PrimeGen Biotech",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7495,-117.8732,"0","0","0","0","1","0","0","0",0,"6676",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,5,"0","0","1","0","0","0","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1347,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"240",1,240,"MeUndies",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0211,-118.3965,"0","0","0","0","1","0","0","0",0,"3036",0,1,0,0,0,0,0,0,0,0,"101-250",0,0,0,1,0,0,0,0,0,0,4,"0","0","0","0","0","1","0",0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1684,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1887",0,1887,"TheraGun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"NA","NA","NA","NA","NA","NA","NA","NA",1,"4485",0,0,0,0,0,0,0,0,0,1,"NA",0,0,0,0,0,0,0,0,0,1,0,"NA","NA","NA","NA","NA","NA","NA",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1037,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"577",0,577,"Event Farm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","1","0","0","0",0,"3085",0,1,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,5,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1291,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1274",0,1274,"Seatrec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1483,-118.0015,"0","0","0","0","1","0","0","0",0,"3024",1,0,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,3,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1648",0,1648,"Mandt Media",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"1928",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1192,10000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1322",0,1322,"type:A Brands",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","1","0","0","0",0,"1197",1,0,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,296,1850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1186",0,1186,"Oink",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8643,-118.3959,"0","0","1","0","0","0","0","0",0,"4485",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,9,"0","0","1","0","0","0","0",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1791,2940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1197",0,1197,"Betmo",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","0","0","0","1",0,"637",1,0,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,589,970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
