"","id","nof","nof_1","nof_2","nof_3","nof_4","nof_5","nof_6","nof_7","nof_8","nof_9","nof_NA"
"994",994,"4",0,0,0,1,0,0,0,0,0,0
"995",995,"2",0,1,0,0,0,0,0,0,0,0
"996",996,"3",0,0,1,0,0,0,0,0,0,0
"997",997,"1",1,0,0,0,0,0,0,0,0,0
"998",998,"2",0,1,0,0,0,0,0,0,0,0
"999",999,"2",0,1,0,0,0,0,0,0,0,0
"1000",1000,"1",1,0,0,0,0,0,0,0,0,0
"1001",1001,"2",0,1,0,0,0,0,0,0,0,0
"1002",1002,"2",0,1,0,0,0,0,0,0,0,0
"1003",1003,"1",1,0,0,0,0,0,0,0,0,0
"1004",1004,"1",1,0,0,0,0,0,0,0,0,0
"1005",1005,"3",0,0,1,0,0,0,0,0,0,0
"1006",1006,"3",0,0,1,0,0,0,0,0,0,0
"1007",1007,"1",1,0,0,0,0,0,0,0,0,0
"1008",1008,"2",0,1,0,0,0,0,0,0,0,0
"1009",1009,"NA",0,0,0,0,0,0,0,0,0,1
"1010",1010,"3",0,0,1,0,0,0,0,0,0,0
"1011",1011,"2",0,1,0,0,0,0,0,0,0,0
"1012",1012,"2",0,1,0,0,0,0,0,0,0,0
"1013",1013,"2",0,1,0,0,0,0,0,0,0,0
"1014",1014,"1",1,0,0,0,0,0,0,0,0,0
"1015",1015,"5",0,0,0,0,1,0,0,0,0,0
"1016",1016,"NA",0,0,0,0,0,0,0,0,0,1
"1017",1017,"5",0,0,0,0,1,0,0,0,0,0
"1018",1018,"4",0,0,0,1,0,0,0,0,0,0
"1019",1019,"2",0,1,0,0,0,0,0,0,0,0
"1020",1020,"1",1,0,0,0,0,0,0,0,0,0
"1021",1021,"1",1,0,0,0,0,0,0,0,0,0
"1022",1022,"3",0,0,1,0,0,0,0,0,0,0
"1023",1023,"2",0,1,0,0,0,0,0,0,0,0
"1024",1024,"3",0,0,1,0,0,0,0,0,0,0
"1025",1025,"1",1,0,0,0,0,0,0,0,0,0
"1026",1026,"2",0,1,0,0,0,0,0,0,0,0
"1027",1027,"1",1,0,0,0,0,0,0,0,0,0
"1028",1028,"2",0,1,0,0,0,0,0,0,0,0
"1029",1029,"1",1,0,0,0,0,0,0,0,0,0
"1030",1030,"3",0,0,1,0,0,0,0,0,0,0
"1031",1031,"3",0,0,1,0,0,0,0,0,0,0
"1032",1032,"1",1,0,0,0,0,0,0,0,0,0
"1033",1033,"3",0,0,1,0,0,0,0,0,0,0
"1034",1034,"2",0,1,0,0,0,0,0,0,0,0
"1035",1035,"4",0,0,0,1,0,0,0,0,0,0
"1036",1036,"1",1,0,0,0,0,0,0,0,0,0
"1037",1037,"2",0,1,0,0,0,0,0,0,0,0
"1038",1038,"2",0,1,0,0,0,0,0,0,0,0
"1039",1039,"NA",0,0,0,0,0,0,0,0,0,1
"1040",1040,"2",0,1,0,0,0,0,0,0,0,0
"1041",1041,"NA",0,0,0,0,0,0,0,0,0,1
"1042",1042,"1",1,0,0,0,0,0,0,0,0,0
"1043",1043,"2",0,1,0,0,0,0,0,0,0,0
"1044",1044,"1",1,0,0,0,0,0,0,0,0,0
"1045",1045,"2",0,1,0,0,0,0,0,0,0,0
"1046",1046,"4",0,0,0,1,0,0,0,0,0,0
"1047",1047,"1",1,0,0,0,0,0,0,0,0,0
"1048",1048,"1",1,0,0,0,0,0,0,0,0,0
"1049",1049,"1",1,0,0,0,0,0,0,0,0,0
"1050",1050,"3",0,0,1,0,0,0,0,0,0,0
"1051",1051,"3",0,0,1,0,0,0,0,0,0,0
"1052",1052,"2",0,1,0,0,0,0,0,0,0,0
"1053",1053,"2",0,1,0,0,0,0,0,0,0,0
"1054",1054,"1",1,0,0,0,0,0,0,0,0,0
"1055",1055,"1",1,0,0,0,0,0,0,0,0,0
"1056",1056,"1",1,0,0,0,0,0,0,0,0,0
"1057",1057,"2",0,1,0,0,0,0,0,0,0,0
"1058",1058,"2",0,1,0,0,0,0,0,0,0,0
"1059",1059,"NA",0,0,0,0,0,0,0,0,0,1
"1060",1060,"2",0,1,0,0,0,0,0,0,0,0
"1061",1061,"2",0,1,0,0,0,0,0,0,0,0
"1062",1062,"1",1,0,0,0,0,0,0,0,0,0
"1063",1063,"1",1,0,0,0,0,0,0,0,0,0
"1064",1064,"4",0,0,0,1,0,0,0,0,0,0
"1065",1065,"NA",0,0,0,0,0,0,0,0,0,1
"1066",1066,"3",0,0,1,0,0,0,0,0,0,0
"1067",1067,"NA",0,0,0,0,0,0,0,0,0,1
"1068",1068,"NA",0,0,0,0,0,0,0,0,0,1
"1069",1069,"2",0,1,0,0,0,0,0,0,0,0
"1070",1070,"2",0,1,0,0,0,0,0,0,0,0
"1071",1071,"1",1,0,0,0,0,0,0,0,0,0
"1072",1072,"1",1,0,0,0,0,0,0,0,0,0
"1073",1073,"2",0,1,0,0,0,0,0,0,0,0
"1074",1074,"1",1,0,0,0,0,0,0,0,0,0
"1075",1075,"3",0,0,1,0,0,0,0,0,0,0
"1076",1076,"2",0,1,0,0,0,0,0,0,0,0
"1077",1077,"1",1,0,0,0,0,0,0,0,0,0
"1078",1078,"4",0,0,0,1,0,0,0,0,0,0
"1079",1079,"3",0,0,1,0,0,0,0,0,0,0
"1080",1080,"3",0,0,1,0,0,0,0,0,0,0
"1081",1081,"NA",0,0,0,0,0,0,0,0,0,1
"1082",1082,"1",1,0,0,0,0,0,0,0,0,0
"1083",1083,"2",0,1,0,0,0,0,0,0,0,0
"1084",1084,"2",0,1,0,0,0,0,0,0,0,0
"1085",1085,"2",0,1,0,0,0,0,0,0,0,0
"1086",1086,"1",1,0,0,0,0,0,0,0,0,0
"1087",1087,"4",0,0,0,1,0,0,0,0,0,0
"1088",1088,"2",0,1,0,0,0,0,0,0,0,0
"1089",1089,"1",1,0,0,0,0,0,0,0,0,0
"1090",1090,"1",1,0,0,0,0,0,0,0,0,0
"1091",1091,"2",0,1,0,0,0,0,0,0,0,0
"1092",1092,"1",1,0,0,0,0,0,0,0,0,0
"1093",1093,"2",0,1,0,0,0,0,0,0,0,0
"1094",1094,"1",1,0,0,0,0,0,0,0,0,0
"1095",1095,"2",0,1,0,0,0,0,0,0,0,0
"1096",1096,"1",1,0,0,0,0,0,0,0,0,0
"1097",1097,"3",0,0,1,0,0,0,0,0,0,0
"1098",1098,"2",0,1,0,0,0,0,0,0,0,0
"1099",1099,"1",1,0,0,0,0,0,0,0,0,0
"1100",1100,"1",1,0,0,0,0,0,0,0,0,0
"1101",1101,"2",0,1,0,0,0,0,0,0,0,0
"1102",1102,"1",1,0,0,0,0,0,0,0,0,0
"1103",1103,"1",1,0,0,0,0,0,0,0,0,0
"1104",1104,"2",0,1,0,0,0,0,0,0,0,0
"1105",1105,"1",1,0,0,0,0,0,0,0,0,0
"1106",1106,"1",1,0,0,0,0,0,0,0,0,0
"1107",1107,"1",1,0,0,0,0,0,0,0,0,0
"1108",1108,"1",1,0,0,0,0,0,0,0,0,0
"1109",1109,"2",0,1,0,0,0,0,0,0,0,0
"1110",1110,"4",0,0,0,1,0,0,0,0,0,0
"1111",1111,"1",1,0,0,0,0,0,0,0,0,0
"1112",1112,"1",1,0,0,0,0,0,0,0,0,0
"1113",1113,"2",0,1,0,0,0,0,0,0,0,0
"1114",1114,"1",1,0,0,0,0,0,0,0,0,0
"1115",1115,"2",0,1,0,0,0,0,0,0,0,0
"1116",1116,"NA",0,0,0,0,0,0,0,0,0,1
"1117",1117,"2",0,1,0,0,0,0,0,0,0,0
"1118",1118,"2",0,1,0,0,0,0,0,0,0,0
"1119",1119,"2",0,1,0,0,0,0,0,0,0,0
"1120",1120,"NA",0,0,0,0,0,0,0,0,0,1
"1121",1121,"2",0,1,0,0,0,0,0,0,0,0
"1122",1122,"2",0,1,0,0,0,0,0,0,0,0
"1123",1123,"3",0,0,1,0,0,0,0,0,0,0
"1124",1124,"2",0,1,0,0,0,0,0,0,0,0
"1125",1125,"NA",0,0,0,0,0,0,0,0,0,1
"1126",1126,"2",0,1,0,0,0,0,0,0,0,0
"1127",1127,"1",1,0,0,0,0,0,0,0,0,0
"1128",1128,"1",1,0,0,0,0,0,0,0,0,0
"1129",1129,"NA",0,0,0,0,0,0,0,0,0,1
"1130",1130,"3",0,0,1,0,0,0,0,0,0,0
"1131",1131,"1",1,0,0,0,0,0,0,0,0,0
"1132",1132,"4",0,0,0,1,0,0,0,0,0,0
"1133",1133,"1",1,0,0,0,0,0,0,0,0,0
"1134",1134,"1",1,0,0,0,0,0,0,0,0,0
"1135",1135,"2",0,1,0,0,0,0,0,0,0,0
"1136",1136,"3",0,0,1,0,0,0,0,0,0,0
"1137",1137,"3",0,0,1,0,0,0,0,0,0,0
"1138",1138,"1",1,0,0,0,0,0,0,0,0,0
"1139",1139,"2",0,1,0,0,0,0,0,0,0,0
"1140",1140,"2",0,1,0,0,0,0,0,0,0,0
"1141",1141,"4",0,0,0,1,0,0,0,0,0,0
"1142",1142,"4",0,0,0,1,0,0,0,0,0,0
"1143",1143,"2",0,1,0,0,0,0,0,0,0,0
"1144",1144,"3",0,0,1,0,0,0,0,0,0,0
"1145",1145,"3",0,0,1,0,0,0,0,0,0,0
"1146",1146,"1",1,0,0,0,0,0,0,0,0,0
"1147",1147,"2",0,1,0,0,0,0,0,0,0,0
"1148",1148,"1",1,0,0,0,0,0,0,0,0,0
"1149",1149,"1",1,0,0,0,0,0,0,0,0,0
"1150",1150,"2",0,1,0,0,0,0,0,0,0,0
"1151",1151,"2",0,1,0,0,0,0,0,0,0,0
"1152",1152,"3",0,0,1,0,0,0,0,0,0,0
"1153",1153,"3",0,0,1,0,0,0,0,0,0,0
"1154",1154,"2",0,1,0,0,0,0,0,0,0,0
"1155",1155,"4",0,0,0,1,0,0,0,0,0,0
"1156",1156,"1",1,0,0,0,0,0,0,0,0,0
"1157",1157,"NA",0,0,0,0,0,0,0,0,0,1
"1158",1158,"2",0,1,0,0,0,0,0,0,0,0
"1159",1159,"3",0,0,1,0,0,0,0,0,0,0
"1160",1160,"2",0,1,0,0,0,0,0,0,0,0
"1161",1161,"1",1,0,0,0,0,0,0,0,0,0
"1162",1162,"1",1,0,0,0,0,0,0,0,0,0
"1163",1163,"NA",0,0,0,0,0,0,0,0,0,1
"1164",1164,"2",0,1,0,0,0,0,0,0,0,0
"1165",1165,"1",1,0,0,0,0,0,0,0,0,0
"1166",1166,"2",0,1,0,0,0,0,0,0,0,0
"1167",1167,"2",0,1,0,0,0,0,0,0,0,0
"1168",1168,"3",0,0,1,0,0,0,0,0,0,0
"1169",1169,"2",0,1,0,0,0,0,0,0,0,0
"1170",1170,"NA",0,0,0,0,0,0,0,0,0,1
"1171",1171,"3",0,0,1,0,0,0,0,0,0,0
"1172",1172,"2",0,1,0,0,0,0,0,0,0,0
"1173",1173,"2",0,1,0,0,0,0,0,0,0,0
"1174",1174,"3",0,0,1,0,0,0,0,0,0,0
"1175",1175,"1",1,0,0,0,0,0,0,0,0,0
"1176",1176,"2",0,1,0,0,0,0,0,0,0,0
"1177",1177,"3",0,0,1,0,0,0,0,0,0,0
"1178",1178,"2",0,1,0,0,0,0,0,0,0,0
"1179",1179,"1",1,0,0,0,0,0,0,0,0,0
"1180",1180,"1",1,0,0,0,0,0,0,0,0,0
"1181",1181,"2",0,1,0,0,0,0,0,0,0,0
"1182",1182,"NA",0,0,0,0,0,0,0,0,0,1
"1183",1183,"1",1,0,0,0,0,0,0,0,0,0
"1184",1184,"1",1,0,0,0,0,0,0,0,0,0
"1185",1185,"2",0,1,0,0,0,0,0,0,0,0
"1186",1186,"2",0,1,0,0,0,0,0,0,0,0
"1187",1187,"NA",0,0,0,0,0,0,0,0,0,1
"1188",1188,"2",0,1,0,0,0,0,0,0,0,0
"1189",1189,"1",1,0,0,0,0,0,0,0,0,0
"1190",1190,"2",0,1,0,0,0,0,0,0,0,0
"1191",1191,"NA",0,0,0,0,0,0,0,0,0,1
"1192",1192,"2",0,1,0,0,0,0,0,0,0,0
"1193",1193,"1",1,0,0,0,0,0,0,0,0,0
"1194",1194,"1",1,0,0,0,0,0,0,0,0,0
"1195",1195,"1",1,0,0,0,0,0,0,0,0,0
"1196",1196,"2",0,1,0,0,0,0,0,0,0,0
"1197",1197,"1",1,0,0,0,0,0,0,0,0,0
"1198",1198,"3",0,0,1,0,0,0,0,0,0,0
"1199",1199,"3",0,0,1,0,0,0,0,0,0,0
"1200",1200,"1",1,0,0,0,0,0,0,0,0,0
"1201",1201,"4",0,0,0,1,0,0,0,0,0,0
