"","Y","id","noe","noe_1-10","noe_10001+","noe_1001-5000","noe_101-250","noe_11-50","noe_251-500","noe_5001-10000","noe_501-1000","noe_51-100","noe_NA"
"1939",0,1939,"1-10",1,0,0,0,0,0,0,0,0,0
"1940",0,1940,"NA",0,0,0,0,0,0,0,0,0,1
"1941",0,1941,"101-250",0,0,0,1,0,0,0,0,0,0
"1942",0,1942,"11-50",0,0,0,0,1,0,0,0,0,0
"1943",0,1943,"NA",0,0,0,0,0,0,0,0,0,1
"1944",0,1944,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1945",0,1945,"1-10",1,0,0,0,0,0,0,0,0,0
"1946",0,1946,"11-50",0,0,0,0,1,0,0,0,0,0
"1947",0,1947,"NA",0,0,0,0,0,0,0,0,0,1
"1948",0,1948,"11-50",0,0,0,0,1,0,0,0,0,0
"1949",0,1949,"11-50",0,0,0,0,1,0,0,0,0,0
"1950",0,1950,"1-10",1,0,0,0,0,0,0,0,0,0
"1951",0,1951,"1-10",1,0,0,0,0,0,0,0,0,0
"1952",0,1952,"1-10",1,0,0,0,0,0,0,0,0,0
"1953",0,1953,"11-50",0,0,0,0,1,0,0,0,0,0
"1954",0,1954,"11-50",0,0,0,0,1,0,0,0,0,0
"1955",0,1955,"1-10",1,0,0,0,0,0,0,0,0,0
"1956",0,1956,"1-10",1,0,0,0,0,0,0,0,0,0
"1957",0,1957,"1-10",1,0,0,0,0,0,0,0,0,0
"1958",0,1958,"11-50",0,0,0,0,1,0,0,0,0,0
"1959",0,1959,"5001-10000",0,0,0,0,0,0,1,0,0,0
"1960",0,1960,"11-50",0,0,0,0,1,0,0,0,0,0
"1961",0,1961,"11-50",0,0,0,0,1,0,0,0,0,0
"1962",0,1962,"1-10",1,0,0,0,0,0,0,0,0,0
"1963",0,1963,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1964",0,1964,"501-1000",0,0,0,0,0,0,0,1,0,0
"1965",0,1965,"51-100",0,0,0,0,0,0,0,0,1,0
"1966",0,1966,"1-10",1,0,0,0,0,0,0,0,0,0
"1967",0,1967,"11-50",0,0,0,0,1,0,0,0,0,0
"1968",0,1968,"101-250",0,0,0,1,0,0,0,0,0,0
"1969",0,1969,"1-10",1,0,0,0,0,0,0,0,0,0
"1970",0,1970,"1-10",1,0,0,0,0,0,0,0,0,0
"1971",0,1971,"1-10",1,0,0,0,0,0,0,0,0,0
"1972",0,1972,"1-10",1,0,0,0,0,0,0,0,0,0
"1973",0,1973,"5001-10000",0,0,0,0,0,0,1,0,0,0
"1974",0,1974,"1-10",1,0,0,0,0,0,0,0,0,0
"1975",0,1975,"101-250",0,0,0,1,0,0,0,0,0,0
"1976",0,1976,"51-100",0,0,0,0,0,0,0,0,1,0
"1977",0,1977,"NA",0,0,0,0,0,0,0,0,0,1
"1978",0,1978,"1-10",1,0,0,0,0,0,0,0,0,0
"1979",0,1979,"51-100",0,0,0,0,0,0,0,0,1,0
"1980",0,1980,"11-50",0,0,0,0,1,0,0,0,0,0
"1981",0,1981,"251-500",0,0,0,0,0,1,0,0,0,0
"1982",0,1982,"NA",0,0,0,0,0,0,0,0,0,1
"1983",0,1983,"1-10",1,0,0,0,0,0,0,0,0,0
"1984",0,1984,"11-50",0,0,0,0,1,0,0,0,0,0
"1985",0,1985,"1-10",1,0,0,0,0,0,0,0,0,0
"1986",0,1986,"1-10",1,0,0,0,0,0,0,0,0,0
"1987",0,1987,"1-10",1,0,0,0,0,0,0,0,0,0
"1988",0,1988,"1-10",1,0,0,0,0,0,0,0,0,0
"1989",0,1989,"11-50",0,0,0,0,1,0,0,0,0,0
"1990",0,1990,"51-100",0,0,0,0,0,0,0,0,1,0
"1991",0,1991,"11-50",0,0,0,0,1,0,0,0,0,0
"1992",0,1992,"NA",0,0,0,0,0,0,0,0,0,1
"1993",0,1993,"11-50",0,0,0,0,1,0,0,0,0,0
"1994",0,1994,"11-50",0,0,0,0,1,0,0,0,0,0
"1995",0,1995,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1996",0,1996,"1-10",1,0,0,0,0,0,0,0,0,0
"1997",0,1997,"11-50",0,0,0,0,1,0,0,0,0,0
"1998",0,1998,"11-50",0,0,0,0,1,0,0,0,0,0
"1999",0,1999,"1-10",1,0,0,0,0,0,0,0,0,0
"2000",0,2000,"NA",0,0,0,0,0,0,0,0,0,1
